PlayerID,tr_gid,te_gid,hist_mpm,hist_mpm_te
174,997,973,25.268431302499497,26.128440527845044
174,811,997,25.284952069108442,25.120056820290593
174,838,997,24.936983777041092,25.120056820290593
174,893,997,23.74585415789336,25.120056820290593
174,934,997,26.364062794910566,25.120056820290593
174,973,997,25.268431302499497,25.120056820290593
194,838,811,18.974151857835217,19.977008814823648
194,946,811,20.97986577181208,19.977008814823648
194,811,838,18.974151857835217,14.962133488395736
194,946,838,10.950115118956257,14.962133488395736
194,811,946,20.97986577181208,15.964990445384167
194,838,946,10.950115118956257,15.964990445384167
203,838,811,31.880409652744508,31.72555407116036
203,869,811,30.31285186554374,31.72555407116036
203,873,811,29.9536908289612,31.72555407116036
203,889,811,30.80714141218361,31.72555407116036
203,893,811,32.532825131213194,31.72555407116036
203,934,811,33.71959360428242,31.72555407116036
203,997,811,32.87236600319385,31.72555407116036
203,811,838,31.880409652744508,30.98092782207615
203,869,838,29.444121241612162,30.98092782207615
203,873,838,29.08496020502962,30.98092782207615
203,889,838,29.938410788252032,30.98092782207615
203,893,838,31.664094507281614,30.98092782207615
203,934,838,32.85086298035085,30.98092782207615
203,997,838,32.00363537926227,30.98092782207615
203,811,869,30.31285186554374,29.63730686161835
203,838,869,29.444121241612162,29.63730686161835
203,873,869,27.51740241782885,29.63730686161835
203,889,869,28.370853001051263,29.63730686161835
203,893,869,30.096536720080845,29.63730686161835
203,934,869,31.283305193150074,29.63730686161835
203,997,869,30.436077592061498,29.63730686161835
203,811,873,29.9536908289612,29.329454544547605
203,838,873,29.08496020502962,29.329454544547605
203,869,873,27.51740241782885,29.329454544547605
203,889,873,28.011691964468728,29.329454544547605
203,893,873,29.73737568349831,29.329454544547605
203,934,873,30.92414415656754,29.329454544547605
203,997,873,30.076916555478963,29.329454544547605
203,811,889,30.80714141218361,30.0609836158811
203,838,889,29.938410788252032,30.0609836158811
203,869,889,28.370853001051263,30.0609836158811
203,873,889,28.011691964468728,30.0609836158811
203,893,889,30.590826266720722,30.0609836158811
203,934,889,31.77759473978995,30.0609836158811
203,997,889,30.930367138701374,30.0609836158811
203,811,893,32.532825131213194,31.540141089335027
203,838,893,31.664094507281614,31.540141089335027
203,869,893,30.096536720080845,31.540141089335027
203,873,893,29.73737568349831,31.540141089335027
203,889,893,30.590826266720722,31.540141089335027
203,934,893,33.50327845881953,31.540141089335027
203,997,893,32.65605085773095,31.540141089335027
203,811,934,33.71959360428242,32.55737120910865
203,838,934,32.85086298035085,32.55737120910865
203,869,934,31.283305193150074,32.55737120910865
203,873,934,30.92414415656754,32.55737120910865
203,889,934,31.77759473978995,32.55737120910865
203,893,934,33.50327845881953,32.55737120910865
203,997,934,33.84281933080019,32.55737120910865
203,811,997,32.87236600319385,31.8311761224613
203,838,997,32.00363537926227,31.8311761224613
203,869,997,30.436077592061498,31.8311761224613
203,873,997,30.076916555478963,31.8311761224613
203,889,997,30.930367138701374,31.8311761224613
203,893,997,32.65605085773095,31.8311761224613
203,934,997,33.84281933080019,31.8311761224613
182,873,838,35.0789340911665,31.92463800920174
182,889,838,29.51789946584598,31.92463800920174
182,934,838,31.177080470592735,31.92463800920174
182,838,873,35.0789340911665,33.19505374906999
182,889,873,31.423523075648355,33.19505374906999
182,934,873,33.08270408039511,33.19505374906999
182,838,889,29.51789946584598,29.48769733218964
182,873,889,31.423523075648355,29.48769733218964
182,934,889,27.521669455074587,29.48769733218964
182,838,934,31.177080470592735,30.59381800202081
182,873,934,33.08270408039511,30.59381800202081
182,889,934,27.521669455074587,30.59381800202081
236,869,838,33.73380350344076,32.79814349650546
236,893,838,31.616801770441025,32.79814349650546
236,946,838,33.687239255437554,32.79814349650546
236,997,838,32.15472945670252,32.79814349650546
236,838,869,33.73380350344076,29.629211687983258
236,893,869,27.391559359078084,29.629211687983258
236,946,869,29.461996844074605,29.629211687983258
236,997,869,27.929487045339574,29.629211687983258
236,838,893,31.616801770441025,28.04146038823345
236,869,893,27.391559359078084,28.04146038823345
236,946,893,27.344995111074866,28.04146038823345
236,997,893,25.81248531233983,28.04146038823345
236,838,946,33.687239255437554,29.594288501980845
236,869,946,29.461996844074605,29.594288501980845
236,893,946,27.344995111074866,29.594288501980845
236,997,946,27.88292279733636,29.594288501980845
236,838,997,32.15472945670252,28.44490615292957
236,869,997,27.929487045339574,28.44490615292957
236,893,997,25.81248531233983,28.44490615292957
236,946,997,27.88292279733636,28.44490615292957
323,997,869,,21.08033664881407
323,869,997,,21.18556701030928
188,973,873,,28.771362586605083
188,873,973,,17.484240687679083
229,893,873,21.26171243941842,28.932061038986312
229,946,873,36.60240963855421,28.932061038986312
229,873,893,21.26171243941842,21.861515245497177
229,946,893,22.461318051575933,21.861515245497177
229,873,946,36.60240963855421,29.531863845065068
229,893,946,22.461318051575933,29.531863845065068
321,889,873,17.56378600823045,20.211417607951752
321,934,873,22.859049207673056,20.211417607951752
321,873,889,17.56378600823045,22.911549164573678
321,934,889,28.259312320916905,22.911549164573678
321,873,934,22.859049207673056,25.55918076429498
321,889,934,28.259312320916905,25.55918076429498
