GameID,PlayerID,game_rank,series_mean,series_std,series_last,series_slope,last10_slope,Q4_HSR_per_min,Q4_label_binary,hist_mean_q4_mpm
869,152,3,27.4896,7.453188568659725,30.340000000000003,-0.009321488595438089,0.4343030303030314,33.980854197349046,Improve,29.081273908483944
869,201,3,34.162,12.331634676551134,41.78,0.4221246441433715,1.0098181818181806,27.790868924889548,Decline,21.28531298564708
869,203,3,43.29786666666667,12.976916066472848,60.77999999999999,-0.1274450351569205,3.942707070707065,40.20176730486009,Decline,29.63730686161835
869,236,3,30.703199999999995,9.988739837325715,39.12,0.1451719887955179,1.8223030303030279,29.99116347569956,Decline,29.629211687983258
869,244,3,24.33765090909091,10.316481295502337,15.660000000000002,-0.39792583215104205,0.09728925619834441,14.854197349042712,Decline,28.673227733775885
869,283,3,4.3976,3.2488265943260184,4.76,0.0382424969987995,0.02145454545454437,6.662739322533137,Improve,5.386738035674399
869,323,3,17.754199999999997,7.351029098326603,27.559999999999995,-0.13183753501400566,1.2415757575757518,21.185567010309278,Improve,21.08033664881407
869,331,3,30.7516,9.54021055532843,33.54,0.28638175270108035,-0.8195151515151505,22.59499263622975,Decline,31.83133803941036
873,130,4,29.870800000000003,11.423254942413548,34.92,-0.08061618829349902,-0.0345050505050507,15.12034383954155,Decline,25.748238589825576
873,146,4,38.9748,13.174195482077833,24.98,-0.2671515006002403,0.4832424242424239,30.464183381088823,Decline,32.887143480001285
873,152,4,29.876399999999993,10.542659580959635,19.78,-0.5338890756302527,-1.773454545454545,28.856733524355302,Decline,29.59368597578332
873,182,4,34.6628,13.065224182453886,32.6,-0.34338359343737507,-2.196363636363636,25.616045845272208,Decline,33.19505374906999
873,188,4,22.8448,10.020616795387395,15.979999999999999,-0.45324561824729914,-1.3904242424242415,17.484240687679083,Decline,28.771362586605083
873,201,4,19.5136,8.2550430065506,36.18,0.15516734693877546,0.8795151515151481,24.116045845272208,Improve,21.652795293608815
873,203,4,36.40654285714286,13.042410923732316,20.560000000000002,-0.6854177099411194,-2.1599999999999997,42.356733524355306,Improve,29.329454544547605
873,229,4,34.9476,10.868340914785476,32.78,-0.29454597839135643,1.3364848484848455,22.461318051575933,Decline,28.93206103898632
873,234,4,28.898399999999995,11.970216432462697,34.339999999999996,0.003485234093637276,-1.1520000000000017,17.38538681948424,Decline,
873,321,4,18.4828,10.461614223436076,20.259999999999998,0.19153133253301313,0.2718787878787915,28.259312320916905,Improve,20.211417607951752
889,130,5,20.5196,12.16337553860199,8.64,0.02329823357914597,-3.6769696969696914,23.0442035029191,Improve,24.757756131903385
889,146,5,33.1432,13.463640828997367,20.44,-0.2675290001714972,-2.471999999999997,42.95579649708091,Improve,31.499186467113272
889,152,5,31.212799999999998,10.614665899593826,17.68,-0.11412052821128449,-4.507878787878787,41.39449541284403,Improve,28.33990978693445
889,182,5,39.55972,14.402169525512468,22.490000000000002,-0.2574558463385353,-5.118896969696966,36.73811509591326,Decline,29.48769733218964
889,201,5,21.3296,11.282426327700971,7.5,-0.27707947178871545,-2.3814545454545453,17.84487072560467,Decline,22.27991280557557
